Date,Description,Debit,Credit,Balance
05-Oct-20,Purchase,0,"72,366.21","144,732.42"
05-Oct-20,Debit Card,"22,259.00",0,"166,991.42"
05-Oct-20,Commission,0,"20,873.93","146,117.49"
05-Oct-20,Cash,"9,251.00",0,"155,368.49"
05-Oct-20,Transfer,"1,461,229.00",0,"1,616,597.49"
05-Oct-20,Debit Card,0,"179,621.94","1,436,975.55"
05-Oct-20,RTGS,52.5,0,"1,437,028.05"
05-Oct-20,Cheque,0,"1,437,028.05",0
05-Oct-20,Cheque,"99,408.00",0,"99,408.00"
05-Oct-20,Bill,"703,093.50",0,"802,501.50"
06-Oct-20,Reversal,0,"160,500.30","642,001.20"
06-Oct-20,Transfer,0,"214,000.40","428,000.80"
06-Oct-20,Interest,0,"142,666.93","285,333.87"
06-Oct-20,Purchase,0,"285,333.87",0
06-Oct-20,Cash,7.2,0,7.2
06-Oct-20,Cash,0,1.8,5.4
06-Oct-20,IMPS,3,0,8.4
06-Oct-20,Commission,2.12,0,10.52
06-Oct-20,RTGS,0,1.5,9.02
06-Oct-20,Transfer,0,1.29,7.73
06-Oct-20,Tax,69,0,76.73
06-Oct-20,Tax,0,10.96,65.77
06-Oct-20,Tax,0,8.22,57.55
06-Oct-20,Transfer,51.3,0,108.85
06-Oct-20,Purchase,0,27.21,81.64
06-Oct-20,NEFT,"1,832.57",0,"1,914.21"
06-Oct-20,Purchase,2,0,"1,916.21"
06-Oct-20,Debit Card,38.9,0,"1,955.11"
06-Oct-20,Cash,0,279.3,"1,675.81"
07-Oct-20,RTGS,"1,092.00",0,"2,767.81"
08-Oct-20,Commission,0,307.53,"2,460.28"
08-Oct-20,RTGS,111.99,0,"2,572.27"
08-Oct-20,Interest,216.19,0,"2,788.46"
08-Oct-20,Reversal,"30,022.90",0,"32,811.36"
08-Oct-20,Cheque,0,"10,937.12","21,874.24"
08-Oct-20,Bill,49,0,"21,923.24"
08-Oct-20,Commission,0,"2,192.32","19,730.92"
08-Oct-20,Purchase,0,"2,818.70","16,912.22"
09-Oct-20,IMPS,"198,991.00",0,"215,903.22"
09-Oct-20,RTGS,410,0,"216,313.22"
09-Oct-20,Bill,127,0,"216,440.22"
09-Oct-20,Purchase,"195,641.70",0,"412,081.92"
09-Oct-20,Cash,6.5,0,"412,088.42"
09-Oct-20,Tax,7.01,0,"412,095.43"
09-Oct-20,Transfer,"119,242.80",0,"531,338.23"
09-Oct-20,Cash,0,"53,133.82","478,204.41"
09-Oct-20,IMPS,0,"119,551.10","358,653.31"
09-Oct-20,Transfer,"2,024,514.00",0,"2,383,167.31"
09-Oct-20,Reversal,"1,874,589.75",0,"4,257,757.06"
09-Oct-20,Bill,0,"4,257,757.06",0
10-Oct-20,Debit Card,4,0,4
10-Oct-20,Transfer,0,0,4
10-Oct-20,RTGS,"52,354.10",0,"52,358.10"
10-Oct-20,Cheque,4.41,0,"52,362.51"
10-Oct-20,Transfer,0,"5,818.06","46,544.45"
10-Oct-20,IMPS,"99,847.00",0,"146,391.45"
10-Oct-20,RTGS,0,"14,639.15","131,752.31"
10-Oct-20,Tax,0,"131,752.31",0
10-Oct-20,Cheque,"156,841.20",0,"156,841.20"
10-Oct-20,Cash,223.4,0,"157,064.60"
10-Oct-20,Commission,"259,355.00",0,"416,419.60"
10-Oct-20,Interest,0,"416,419.60",0
10-Oct-20,Interest,"2,150.09",0,"2,150.09"
10-Oct-20,Reversal,"2,024,110.00",0,"2,026,260.09"
10-Oct-20,Interest,27.5,0,"2,026,287.59"
10-Oct-20,RTGS,0,"202,628.76","1,823,658.83"
10-Oct-20,NEFT,"17,977.24",0,"1,841,636.07"
10-Oct-20,Transfer,6,0,"1,841,642.07"
10-Oct-20,Reversal,0,"613,880.69","1,227,761.38"
10-Oct-20,Tax,0,"409,253.79","818,507.59"
11-Oct-20,NEFT,0.74,0,"818,508.33"
11-Oct-20,Cash,0,"90,945.37","727,562.96"
11-Oct-20,Debit Card,0,"90,945.37","636,617.59"
11-Oct-20,Cheque,0,"212,205.86","424,411.73"
11-Oct-20,Cheque,0,"212,205.87","212,205.86"
11-Oct-20,ATM,0,"30,315.12","181,890.74"
11-Oct-20,Reversal,0,"181,890.74",0
11-Oct-20,Interest,"78,188.10",0,"78,188.10"
12-Oct-20,RTGS,214.8,0,"78,402.90"
12-Oct-20,Reversal,0,"13,067.15","65,335.75"
12-Oct-20,RTGS,"20,382.80",0,"85,718.55"
12-Oct-20,Interest,0,"12,245.51","73,473.04"
12-Oct-20,Cheque,0,"14,694.61","58,778.43"
12-Oct-20,Purchase,0,"19,592.81","39,185.62"
12-Oct-20,Cheque,0,"4,898.20","34,287.42"
12-Oct-20,Tax,"18,299.00",0,"52,586.42"
12-Oct-20,Tax,0,"7,512.35","45,074.07"
12-Oct-20,Purchase,0,"6,439.15","38,634.92"
12-Oct-20,Interest,0,"3,863.49","34,771.43"
12-Oct-20,Transfer,0,"11,590.48","23,180.95"
12-Oct-20,Cheque,"469,569.20",0,"492,750.15"
12-Oct-20,Miscellaneous,0,"54,750.02","438,000.13"
12-Oct-20,ATM,54.4,0,"438,054.53"
12-Oct-20,Interest,320,0,"438,374.53"
12-Oct-20,NEFT,0,"219,187.27","219,187.26"
12-Oct-20,Reversal,"3,254.10",0,"222,441.36"
12-Oct-20,ATM,"2,165.03",0,"224,606.39"
12-Oct-20,Interest,0,"224,606.39",0
12-Oct-20,Debit Card,3.25,0,3.25
12-Oct-20,Cash,0,0.33,2.92
12-Oct-20,Cheque,"62,151.00",0,"62,153.92"
12-Oct-20,Cash,0,"15,538.48","46,615.44"
12-Oct-20,Reversal,0,"7,769.24","38,846.20"
12-Oct-20,Bill,0,"38,846.20",0
12-Oct-20,IMPS,146.74,0,146.74
12-Oct-20,Miscellaneous,0,20.96,125.78
13-Oct-20,Bill,2.36,0,128.14
13-Oct-20,Cash,"10,121.60",0,"10,249.74"
13-Oct-20,Miscellaneous,"253,247.00",0,"263,496.74"
13-Oct-20,ATM,0,"29,277.42","234,219.32"
13-Oct-20,Purchase,0,"26,024.37","208,194.95"
13-Oct-20,Interest,0,"20,819.50","187,375.46"
13-Oct-20,Miscellaneous,"744,654.00",0,"932,029.46"
13-Oct-20,Reversal,"28,490.30",0,"960,519.76"
13-Oct-20,Transfer,"840,883.25",0,"1,801,403.01"
13-Oct-20,RTGS,0,"1,801,403.01",0
13-Oct-20,Cheque,"11,841.00",0,"11,841.00"
13-Oct-20,Debit Card,0,"2,368.20","9,472.80"
13-Oct-20,RTGS,0,947.28,"8,525.52"
13-Oct-20,RTGS,"817,640.00",0,"826,165.52"
13-Oct-20,Transfer,0,"275,388.51","550,777.01"
13-Oct-20,Debit Card,"150,373.19",0,"701,150.20"
13-Oct-20,NEFT,"127,739.00",0,"828,889.20"
13-Oct-20,RTGS,0,"165,777.84","663,111.36"
13-Oct-20,Debit Card,511,0,"663,622.36"
13-Oct-20,Cash,0,"73,735.82","589,886.54"
13-Oct-20,Cheque,0,"117,977.31","471,909.23"
13-Oct-20,NEFT,0,"117,977.31","353,931.92"
13-Oct-20,Reversal,"21,707.00",0,"375,638.92"
13-Oct-20,RTGS,113.12,0,"375,752.04"
13-Oct-20,Cash,0,"62,625.34","313,126.70"
13-Oct-20,Purchase,0,"313,126.70",0
13-Oct-20,Cheque,"182,921.59",0,"182,921.59"
13-Oct-20,IMPS,"24,460.91",0,"207,382.50"
13-Oct-20,Cheque,0,"20,738.25","186,644.25"
13-Oct-20,Miscellaneous,0,"186,644.25",0
13-Oct-20,Miscellaneous,25,0,25
13-Oct-20,Miscellaneous,0,3.13,21.88
13-Oct-20,Tax,458.9,0,480.78
13-Oct-20,Transfer,0,68.68,412.1
13-Oct-20,Transfer,275,0,687.1
13-Oct-20,Tax,0,171.78,515.33
13-Oct-20,IMPS,"561,576.00",0,"562,091.33"
13-Oct-20,Cash,0,"70,261.42","491,829.91"
13-Oct-20,Transfer,0,"54,647.77","437,182.14"
13-Oct-20,Commission,0,"109,295.54","327,886.60"
13-Oct-20,Commission,0,"32,788.66","295,097.94"
13-Oct-20,RTGS,2,0,"295,099.94"
13-Oct-20,NEFT,0,"32,788.88","262,311.06"
13-Oct-20,NEFT,130,0,"262,441.06"
13-Oct-20,Debit Card,0,"43,740.18","218,700.88"
13-Oct-20,Reversal,"670,400.00",0,"889,100.88"
13-Oct-20,Debit Card,3.1,0,"889,103.98"
13-Oct-20,Tax,0,"88,910.40","800,193.58"
13-Oct-20,RTGS,"2,518.72",0,"802,712.30"
13-Oct-20,Commission,"48,901.38",0,"851,613.68"
13-Oct-20,Purchase,"5,908.50",0,"857,522.18"
13-Oct-20,IMPS,0,"214,380.55","643,141.64"
13-Oct-20,Miscellaneous,17,0,"643,158.64"
13-Oct-20,Commission,"139,110.80",0,"782,269.44"
13-Oct-20,Purchase,14.7,0,"782,284.14"
13-Oct-20,IMPS,"1,470,359.50",0,"2,252,643.64"
13-Oct-20,Commission,0,"281,580.46","1,971,063.18"
13-Oct-20,Debit Card,0,"197,106.32","1,773,956.86"
13-Oct-20,Interest,0,"443,489.22","1,330,467.64"
13-Oct-20,NEFT,0,"665,233.82","665,233.82"
13-Oct-20,RTGS,8,0,"665,241.82"
13-Oct-20,Cheque,0,"110,873.64","554,368.18"
13-Oct-20,Interest,51.95,0,"554,420.13"
13-Oct-20,Commission,56.9,0,"554,477.03"
13-Oct-20,Debit Card,47.2,0,"554,524.23"
13-Oct-20,Interest,0,"110,904.85","443,619.38"
13-Oct-20,Reversal,0,"73,936.56","369,682.82"
13-Oct-20,Commission,0,"61,613.80","308,069.02"
13-Oct-20,Purchase,0,"51,344.84","256,724.18"
13-Oct-20,RTGS,59,0,"256,783.18"
13-Oct-20,RTGS,0,"28,531.46","228,251.72"
13-Oct-20,IMPS,"1,895,747.50",0,"2,123,999.22"
13-Oct-20,Cheque,0.08,0,"2,123,999.30"
13-Oct-20,IMPS,35.77,0,"2,124,035.07"
13-Oct-20,RTGS,7.34,0,"2,124,042.41"
13-Oct-20,Interest,511.11,0,"2,124,553.52"
13-Oct-20,RTGS,0,"708,184.51","1,416,369.01"
13-Oct-20,Cash,0,"708,184.51","708,184.50"
13-Oct-20,Commission,16,0,"708,200.50"
13-Oct-20,Purchase,0,"708,200.50",0
13-Oct-20,Cash,"11,692.14",0,"11,692.14"
13-Oct-20,Tax,0,"1,670.31","10,021.83"
13-Oct-20,Cheque,1.2,0,"10,023.03"
13-Oct-20,IMPS,0,"1,002.30","9,020.73"
13-Oct-20,Tax,"8,602.20",0,"17,622.93"
13-Oct-20,ATM,0,"4,405.73","13,217.20"
13-Oct-20,Miscellaneous,"8,386.20",0,"21,603.40"
13-Oct-20,Debit Card,0,"2,400.38","19,203.02"
13-Oct-20,Debit Card,6.31,0,"19,209.33"
13-Oct-20,Reversal,183,0,"19,392.33"
13-Oct-20,Tax,0,"19,392.33",0
14-Oct-20,Transfer,"96,253.30",0,"96,253.30"
14-Oct-20,Reversal,0,"24,063.33","72,189.98"
15-Oct-20,Interest,31,0,"72,220.98"
15-Oct-20,RTGS,0,"18,055.25","54,165.74"
15-Oct-20,ATM,0,"7,737.96","46,427.78"
15-Oct-20,Interest,0,"7,737.96","38,689.82"
15-Oct-20,Cash,"1,436.00",0,"40,125.82"
15-Oct-20,NEFT,42,0,"40,167.82"
15-Oct-20,Cash,0,"13,389.27","26,778.55"
15-Oct-20,Miscellaneous,"14,683.38",0,"41,461.93"
15-Oct-20,Reversal,38.4,0,"41,500.33"
15-Oct-20,Cheque,0,"41,500.33",0
15-Oct-20,Debit Card,133.4,0,133.4
15-Oct-20,Tax,0,44.47,88.93
15-Oct-20,Interest,"2,923.32",0,"3,012.25"
15-Oct-20,IMPS,0,753.06,"2,259.19"
15-Oct-20,Cash,484.04,0,"2,743.23"
15-Oct-20,ATM,0,457.21,"2,286.02"
15-Oct-20,Reversal,"1,635,440.00",0,"1,637,726.02"
15-Oct-20,Interest,4.4,0,"1,637,730.42"
15-Oct-20,NEFT,0,"233,961.49","1,403,768.93"
15-Oct-20,Interest,0,"280,753.79","1,123,015.14"
15-Oct-20,Commission,0,"140,376.89","982,638.25"
15-Oct-20,Purchase,42,0,"982,680.25"
15-Oct-20,ATM,"1,769.00",0,"984,449.25"
15-Oct-20,Miscellaneous,0,"328,149.75","656,299.50"
15-Oct-20,NEFT,0,"109,383.25","546,916.25"
15-Oct-20,Reversal,0,"54,691.63","492,224.62"
15-Oct-20,Bill,0,"246,112.31","246,112.31"
15-Oct-20,Debit Card,"11,569.00",0,"257,681.31"
15-Oct-20,Tax,62.2,0,"257,743.51"
15-Oct-20,Tax,216,0,"257,959.51"
15-Oct-20,NEFT,48.64,0,"258,008.15"
15-Oct-20,Transfer,0,"25,800.82","232,207.34"
15-Oct-20,Tax,28.3,0,"232,235.64"
15-Oct-20,Reversal,0,"33,176.52","199,059.12"
15-Oct-20,Cheque,"6,843.69",0,"205,902.81"
15-Oct-20,Debit Card,"287,341.25",0,"493,244.06"
15-Oct-20,Tax,828.89,0,"494,072.95"
15-Oct-20,Miscellaneous,"188,235.00",0,"682,307.95"
15-Oct-20,ATM,0,"227,435.98","454,871.97"
15-Oct-20,IMPS,0,"64,981.71","389,890.26"
15-Oct-20,ATM,0,"38,989.03","350,901.23"
15-Oct-20,RTGS,2.69,0,"350,903.92"
16-Oct-20,Miscellaneous,0,"175,451.96","175,451.96"
16-Oct-20,NEFT,21,0,"175,472.96"
16-Oct-20,Purchase,"15,562.00",0,"191,034.96"
16-Oct-20,Tax,6.95,0,"191,041.91"
16-Oct-20,Miscellaneous,"37,069.81",0,"228,111.72"
16-Oct-20,Transfer,"1,075,030.20",0,"1,303,141.92"
16-Oct-20,Transfer,0,"144,793.55","1,158,348.37"
16-Oct-20,Commission,0,"1,158,348.37",0
16-Oct-20,Commission,"2,188.27",0,"2,188.27"
16-Oct-20,Cash,0,312.61,"1,875.66"
16-Oct-20,Miscellaneous,"21,558.00",0,"23,433.66"
16-Oct-20,Bill,0,"4,686.73","18,746.93"
16-Oct-20,Tax,0,"3,749.39","14,997.54"
16-Oct-20,Purchase,56.28,0,"15,053.82"
16-Oct-20,Bill,"218,999.80",0,"234,053.62"
16-Oct-20,Transfer,"31,083.00",0,"265,136.62"
16-Oct-20,RTGS,0,"66,284.16","198,852.46"
16-Oct-20,Purchase,14,0,"198,866.46"
16-Oct-20,Debit Card,0,"33,144.41","165,722.05"
17-Oct-20,Purchase,0,"55,240.68","110,481.37"
17-Oct-20,Interest,"3,314.40",0,"113,795.77"
17-Oct-20,Tax,"13,099.00",0,"126,894.77"
17-Oct-20,Interest,0,"42,298.26","84,596.51"
17-Oct-20,Tax,0,"16,919.30","67,677.21"
17-Oct-20,Miscellaneous,"87,349.50",0,"155,026.71"
17-Oct-20,Debit Card,0,"77,513.36","77,513.36"
17-Oct-20,Cash,0,"9,689.17","67,824.19"
17-Oct-20,Bill,"14,218.00",0,"82,042.19"
17-Oct-20,Miscellaneous,383,0,"82,425.19"
17-Oct-20,IMPS,0,"8,242.52","74,182.67"
17-Oct-20,IMPS,0,"14,836.53","59,346.14"
17-Oct-20,Purchase,0,"14,836.54","44,509.60"
17-Oct-20,Purchase,25.8,0,"44,535.40"
17-Oct-20,Tax,0,"22,267.70","22,267.70"
17-Oct-20,Cash,37.92,0,"22,305.62"
17-Oct-20,NEFT,0,"7,435.21","14,870.41"
17-Oct-20,Cheque,0,"1,652.27","13,218.14"
17-Oct-20,Interest,"183,038.00",0,"196,256.14"
17-Oct-20,Bill,"85,536.00",0,"281,792.14"
17-Oct-20,Bill,"2,002.00",0,"283,794.14"
17-Oct-20,Commission,"102,780.20",0,"386,574.34"
17-Oct-20,Miscellaneous,0,"48,321.79","338,252.55"
17-Oct-20,Reversal,4,0,"338,256.55"
17-Oct-20,Cheque,0,"112,752.18","225,504.37"
17-Oct-20,Cash,0,"25,056.04","200,448.33"
17-Oct-20,ATM,0,"20,044.83","180,403.50"
17-Oct-20,Debit Card,0,"180,403.50",0
17-Oct-20,Debit Card,"3,759.28",0,"3,759.28"
17-Oct-20,Purchase,"505,079.50",0,"508,838.78"
17-Oct-20,Debit Card,70.22,0,"508,909.00"
17-Oct-20,Cheque,0,"56,545.44","452,363.56"
17-Oct-20,Miscellaneous,"11,659.10",0,"464,022.66"
17-Oct-20,NEFT,0,"232,011.33","232,011.33"
17-Oct-20,Bill,0,"38,668.56","193,342.78"
17-Oct-20,Bill,0,"32,223.80","161,118.98"
17-Oct-20,Tax,"21,977.00",0,"183,095.98"
17-Oct-20,Interest,0,"36,619.20","146,476.78"
17-Oct-20,RTGS,0,"29,295.36","117,181.42"
17-Oct-20,NEFT,"2,715.00",0,"119,896.42"
17-Oct-20,Cheque,"1,176,203.00",0,"1,296,099.42"
17-Oct-20,Cash,5.52,0,"1,296,104.94"
17-Oct-20,Commission,"191,136.25",0,"1,487,241.19"
17-Oct-20,Miscellaneous,0,"1,487,241.19",0
17-Oct-20,Miscellaneous,7,0,7
17-Oct-20,Interest,0,1,6
18-Oct-20,Bill,179.14,0,185.14
18-Oct-20,Cheque,0,20.57,164.57
18-Oct-20,Interest,874,0,"1,038.57"
18-Oct-20,Tax,0,115.4,923.17
18-Oct-20,Cheque,"237,072.78",0,"237,995.95"
18-Oct-20,Cash,0,"79,331.98","158,663.97"
18-Oct-20,Transfer,"2,537.00",0,"161,200.97"
18-Oct-20,Cheque,0,"16,120.10","145,080.87"
18-Oct-20,NEFT,"122,413.00",0,"267,493.87"
18-Oct-20,IMPS,5,0,"267,498.87"
19-Oct-20,Tax,0,"29,722.10","237,776.77"
19-Oct-20,ATM,"11,979.80",0,"249,756.57"
19-Oct-20,Interest,0,"62,439.14","187,317.43"
19-Oct-20,Purchase,"29,286.00",0,"216,603.43"
19-Oct-20,Transfer,0,"108,301.72","108,301.72"
19-Oct-20,RTGS,"1,231,440.00",0,"1,339,741.72"
19-Oct-20,Bill,0,"148,860.19","1,190,881.53"
19-Oct-20,ATM,45,0,"1,190,926.53"
19-Oct-20,Interest,0,"238,185.31","952,741.22"
19-Oct-20,Purchase,8,0,"952,749.22"
19-Oct-20,Purchase,0,"95,274.92","857,474.30"
19-Oct-20,Transfer,18,0,"857,492.30"
19-Oct-20,Bill,0,"85,749.23","771,743.07"
19-Oct-20,Debit Card,0,"77,174.31","694,568.76"
19-Oct-20,Miscellaneous,0,"86,821.10","607,747.66"
19-Oct-20,Transfer,6.2,0,"607,753.86"
19-Oct-20,Transfer,6.79,0,"607,760.65"
19-Oct-20,NEFT,"3,079.10",0,"610,839.75"
19-Oct-20,Purchase,0,"67,871.08","542,968.67"
19-Oct-20,Commission,0,"67,871.08","475,097.59"
19-Oct-20,RTGS,5,0,"475,102.59"
19-Oct-20,ATM,0,"59,387.82","415,714.77"
19-Oct-20,Commission,"24,631.00",0,"440,345.77"
19-Oct-20,Cash,57,0,"440,402.77"
19-Oct-20,Miscellaneous,"139,997.10",0,"580,399.87"
19-Oct-20,IMPS,0,"290,199.94","290,199.94"
19-Oct-20,Interest,451.07,0,"290,651.01"
19-Oct-20,Debit Card,0,"145,325.51","145,325.50"
19-Oct-20,Tax,12,0,"145,337.50"
19-Oct-20,NEFT,0,"145,337.50",0
19-Oct-20,Cheque,"2,171.50",0,"2,171.50"
19-Oct-20,Debit Card,0,542.88,"1,628.62"
20-Oct-20,ATM,0,"1,628.62",0
20-Oct-20,Reversal,44,0,44
20-Oct-20,Commission,0,6.29,37.71
21-Oct-20,Purchase,1,0,38.71
21-Oct-20,Cash,0,4.3,34.41
21-Oct-20,Debit Card,0,17.21,17.2
22-Oct-20,Interest,525,0,542.2
22-Oct-20,IMPS,0,67.78,474.43
22-Oct-20,Bill,0,237.22,237.22
22-Oct-20,IMPS,"9,486.50",0,"9,723.72"
22-Oct-20,NEFT,"2,632.21",0,"12,355.93"
22-Oct-20,Interest,3,0,"12,358.93"
22-Oct-20,ATM,2,0,"12,360.93"
22-Oct-20,Reversal,164,0,"12,524.93"
22-Oct-20,NEFT,0,"1,391.66","11,133.27"
22-Oct-20,RTGS,"1,675,559.00",0,"1,686,692.27"
22-Oct-20,NEFT,"12,631.34",0,"1,699,323.61"
22-Oct-20,Cash,121,0,"1,699,444.61"
22-Oct-20,Debit Card,0,"188,827.18","1,510,617.43"
22-Oct-20,Bill,"66,070.25",0,"1,576,687.68"
22-Oct-20,Reversal,0,"394,171.92","1,182,515.76"
22-Oct-20,Tax,223.8,0,"1,182,739.56"
22-Oct-20,Cheque,0,"1,182,739.56",0
22-Oct-20,Transfer,"1,225,181.00",0,"1,225,181.00"
22-Oct-20,Tax,"31,236.00",0,"1,256,417.00"
23-Oct-20,Miscellaneous,0,"418,805.67","837,611.33"
23-Oct-20,Bill,0,"209,402.83","628,208.50"
23-Oct-20,Purchase,0,"125,641.70","502,566.80"
23-Oct-20,IMPS,0,"50,256.68","452,310.12"
23-Oct-20,ATM,4,0,"452,314.12"
23-Oct-20,Cheque,5.66,0,"452,319.78"
23-Oct-20,Reversal,201,0,"452,520.78"
23-Oct-20,IMPS,0,"90,504.16","362,016.62"
23-Oct-20,Debit Card,0,"51,716.66","310,299.96"
23-Oct-20,Debit Card,"19,960.00",0,"330,259.96"
23-Oct-20,Miscellaneous,0,"55,043.33","275,216.63"
23-Oct-20,Transfer,0,"30,579.63","244,637.00"
23-Oct-20,ATM,37.4,0,"244,674.40"
23-Oct-20,IMPS,0,"30,584.30","214,090.10"
23-Oct-20,ATM,48.93,0,"214,139.03"
23-Oct-20,NEFT,3.5,0,"214,142.53"
24-Oct-20,Cash,58,0,"214,200.53"
24-Oct-20,RTGS,"47,520.00",0,"261,720.53"
24-Oct-20,RTGS,0,"37,388.65","224,331.88"
24-Oct-20,ATM,0,"32,047.41","192,284.47"
24-Oct-20,Tax,0,"48,071.12","144,213.35"
24-Oct-20,Debit Card,21,0,"144,234.35"
24-Oct-20,NEFT,0,"28,846.87","115,387.48"
24-Oct-20,Purchase,0,"11,538.75","103,848.73"
24-Oct-20,Cash,0,"34,616.24","69,232.49"
24-Oct-20,Cash,0,"6,923.25","62,309.24"
24-Oct-20,ATM,"59,121.00",0,"121,430.24"
24-Oct-20,Reversal,"1,933,990.00",0,"2,055,420.24"
24-Oct-20,Transfer,0,"411,084.05","1,644,336.19"
24-Oct-20,Debit Card,"22,433.40",0,"1,666,769.59"
24-Oct-20,Interest,321.36,0,"1,667,090.95"
24-Oct-20,Purchase,0,"555,696.98","1,111,393.97"
24-Oct-20,Debit Card,0,"1,111,393.97",0
24-Oct-20,IMPS,"305,742.00",0,"305,742.00"
24-Oct-20,Cash,7.7,0,"305,749.70"
24-Oct-20,Reversal,"2,728.10",0,"308,477.80"
24-Oct-20,Bill,"1,665,345.50",0,"1,973,823.30"
24-Oct-20,Cheque,"3,069.10",0,"1,976,892.40"
24-Oct-20,RTGS,3.6,0,"1,976,896.00"
24-Oct-20,Reversal,"247,996.00",0,"2,224,892.00"
24-Oct-20,Tax,443.75,0,"2,225,335.75"
25-Oct-20,Bill,252,0,"2,225,587.75"
25-Oct-20,Cash,391.12,0,"2,225,978.87"
25-Oct-20,Bill,"20,486.00",0,"2,246,464.87"
25-Oct-20,Cash,5.9,0,"2,246,470.77"
25-Oct-20,Cheque,167,0,"2,246,637.77"
25-Oct-20,RTGS,"2,119.31",0,"2,248,757.08"
25-Oct-20,Purchase,464.7,0,"2,249,221.78"
25-Oct-20,RTGS,0,"374,870.30","1,874,351.48"
25-Oct-20,Reversal,23.4,0,"1,874,374.88"
25-Oct-20,Cheque,0,"234,296.86","1,640,078.02"
25-Oct-20,Cash,"159,319.00",0,"1,799,397.02"
25-Oct-20,Cash,0,"224,924.63","1,574,472.39"
25-Oct-20,Cash,0,"1,574,472.39",0
25-Oct-20,NEFT,"1,281,239.00",0,"1,281,239.00"
25-Oct-20,Purchase,0,"640,619.50","640,619.50"
25-Oct-20,ATM,119.2,0,"640,738.70"
26-Oct-20,ATM,60,0,"640,798.70"
26-Oct-20,IMPS,0,"128,159.74","512,638.96"
26-Oct-20,ATM,0,"51,263.90","461,375.06"
26-Oct-20,Commission,"13,920.05",0,"475,295.11"
26-Oct-20,Tax,0,"79,215.85","396,079.26"
26-Oct-20,IMPS,0,"49,509.91","346,569.35"
26-Oct-20,IMPS,0,"346,569.35",0
27-Oct-20,Interest,"1,026.20",0,"1,026.20"
27-Oct-20,Tax,0,102.62,923.58
27-Oct-20,Cash,228.65,0,"1,152.23"
27-Oct-20,Miscellaneous,0,"1,152.23",0
27-Oct-20,NEFT,"3,634.00",0,"3,634.00"
27-Oct-20,Interest,0,726.8,"2,907.20"
27-Oct-20,Purchase,0,726.8,"2,180.40"
27-Oct-20,Bill,0,726.8,"1,453.60"
27-Oct-20,NEFT,882,0,"2,335.60"
27-Oct-20,Reversal,0,291.95,"2,043.65"
27-Oct-20,Commission,0,291.95,"1,751.70"
27-Oct-20,Miscellaneous,588.6,0,"2,340.30"
27-Oct-20,Purchase,0,585.08,"1,755.22"
27-Oct-20,Tax,6,0,"1,761.22"
27-Oct-20,Transfer,0,220.15,"1,541.07"
27-Oct-20,Debit Card,"11,621.00",0,"13,162.07"
27-Oct-20,NEFT,"2,060,970.50",0,"2,074,132.57"
27-Oct-20,IMPS,0,"207,413.26","1,866,719.31"
27-Oct-20,ATM,0,"622,239.77","1,244,479.54"
27-Oct-20,Purchase,"20,823.20",0,"1,265,302.74"
27-Oct-20,Tax,0,"632,651.37","632,651.37"
27-Oct-20,Interest,"215,731.00",0,"848,382.37"
27-Oct-20,Debit Card,0,"94,264.71","754,117.66"
27-Oct-20,Debit Card,0,"107,731.09","646,386.57"
27-Oct-20,Cash,0,"92,340.94","554,045.63"
27-Oct-20,Debit Card,3.92,0,"554,049.55"
27-Oct-20,Tax,0,"69,256.19","484,793.36"
27-Oct-20,Interest,0,"161,597.79","323,195.57"
27-Oct-20,Miscellaneous,"1,057.00",0,"324,252.57"
27-Oct-20,Purchase,0,"162,126.29","162,126.28"
27-Oct-20,RTGS,0,"20,265.79","141,860.50"
27-Oct-20,Miscellaneous,154.96,0,"142,015.46"
27-Oct-20,RTGS,"1,252,054.50",0,"1,394,069.96"
27-Oct-20,Cash,0,"278,813.99","1,115,255.97"
27-Oct-20,IMPS,0,"159,322.28","955,933.69"
27-Oct-20,IMPS,0,"95,593.37","860,340.32"
27-Oct-20,Miscellaneous,"1,956.00",0,"862,296.32"
27-Oct-20,Miscellaneous,0,"172,459.26","689,837.06"
27-Oct-20,Reversal,0,"86,229.63","603,607.43"
27-Oct-20,ATM,0,"60,360.74","543,246.69"
27-Oct-20,Interest,0,"108,649.34","434,597.35"
27-Oct-20,Tax,"714,212.25",0,"1,148,809.60"
27-Oct-20,Commission,"31,102.59",0,"1,179,912.19"
27-Oct-20,Interest,7,0,"1,179,919.19"
27-Oct-20,Cash,0,"1,179,919.19",0
27-Oct-20,Miscellaneous,"191,777.00",0,"191,777.00"
27-Oct-20,Purchase,14,0,"191,791.00"
27-Oct-20,Commission,"137,706.59",0,"329,497.59"
27-Oct-20,Bill,0,"32,949.76","296,547.83"
27-Oct-20,Purchase,0,"42,363.98","254,183.85"
27-Oct-20,Tax,431,0,"254,614.85"
27-Oct-20,Cash,30.8,0,"254,645.65"
27-Oct-20,IMPS,0,"42,440.94","212,204.71"
27-Oct-20,Miscellaneous,0,"53,051.18","159,153.53"
27-Oct-20,Tax,6.3,0,"159,159.83"
27-Oct-20,Miscellaneous,7.7,0,"159,167.53"
28-Oct-20,Commission,"1,225.92",0,"160,393.45"
28-Oct-20,Transfer,188.64,0,"160,582.09"
28-Oct-20,Transfer,46.2,0,"160,628.29"
28-Oct-20,Cheque,0,"26,771.38","133,856.91"
29-Oct-20,Debit Card,0,"19,122.42","114,734.49"
